15490803
3281879
2707524
2650177
5284055
4475728
3741155
2395707
2159941
1932993
3735647
1952246
3664948
2304142
5312851
2245069
3578090
8348409
2414221
5891890
5474447
2534447
5960403
3124938
1844302
3022153
2305713
6507745
2208943
2261574
2760307
1983498
1996915
2334759
2048701
1641231
1826357
1726353
1770493
6772339
2131113
4072647
8775352
3295210
7609986
3542204
3125988
4814338
5803659
1768243
1827887
1786407
2937681
1430896
7943775
1808056
1584959
2411683
1546866
1387525
1410092
5626686
6425724
1800892
2173005
6864741
5063360
1609333
2074596
1895683
1493222
6892946
1417203
2564880
1511734
6500865
1722005
2372350
5505101
6079455
10249002
2706950
1977552
3351336
2680372
1590719
1570495
2539712
2509085
3769544
5183058
2512560
1874658
2251380
5965117
2313815
1768500
1655681
3779109
9292623
1863825
1185236
5732597
2282610
3202367
1093615
1293666
1302532
1247690
1429491
1157409
7287099
5494692
1763395
2425347
1050129
1222771
1361707
1212609
1244306
1252161
2135672
4033762
1398780
1862509
2672163
3474164
8130423
1604405
1791694
1215635
1083675
2593580
1599131
2908717
1744597
1203847
991629
1104392
3614256
1079587
1484681
10405011
1009634
2382330
1093377
1184528
1133815
3688731
5958872
5462161
1034574
2704737
1415127
1100688
1027289
1502725
1063364
4423378
1006891
1678203
4856255
1426546
4302650
1051930
991506
1049461
2291616
1090786
2269978
1177947
986623
1167551
2762142
1068439
1103718
1120805
1523979
1103321
1022891
1388691
2186525
1148746
3695197
3138430
1005903
1100962
2417187
1025693
1087276
953846
2047826
955054
1605190
1786649
1147476
1152921
1176801
1619399
954335
5146069
5691518
4149884
6505360
4213175
4262181
3346062
6169491
5508291
3089621
3941530
3782112
5476232
3876835
4785771
3749554
3331787
9144506
3900715
8807508
3207117
3794474
1143747
976745
2473600
990572
2722217
3587647
2022600
979075
988980
924275
1077268
1050541
990713
2420920
1025019
1098588
1008252
1764719
2027622
1015186
3707866
2763803
1034416
1085376
2590487
1026993
1055615
1060535
938306
11636312
1098782
1018662
905141
2245615
2533409
905937
940985
2460759
942407
1137749
949729
984179
1498999
838308
958750
2050176
1285214
2496670
986964
1076783
920664
4987732
1407775
1470436
973356
847520
956122
942783
1049655
1627009
2779368
939374
859271
2780785
1460528
1011706
8282687
2678116
987590
7118088
3142864
3573033
3974528
4300547
1092564
2606452
3141171
3598359
4412415
3151393
4046220
3117430
1138342
1687476
967553
1763168
1424905
1059857
920340
2276991
977977
2191114
949436
2976413
1061547
882702
989289
2774833
2754052
2788925
1717303
960183
2326296
966661
1364186
908495
845191
931486
6466024
946734
1094521
909401
2101683
938020
958575
894604
961480
1858685
1213925
1075413
1899220
1099227
1235694
1091359
3392808
1012667
4092895
2650336
3179919
774703
2310618
1591295
912982
1559669
2471115
943720
921777
1112181
2314190
983346
1346794
1396947
1581241
2444678
1201021
1929173
826342
1497597
908841
2518395
1056914
1967700
938448
2770421
936712
994091
990199
912513
841190
5775284
2112209
898921
1057380
2388467
1560154
2084109
1091269
870303
1919764
843852
3267870
886254
1497010
952700
2968383
806473
844875
889220
1945239
1119320
4170263
3587200
3479004
4267722
3455732
4975653
3810651
7757295
2283421
2797188
8948387
3336463
